type,title,director,cast,country,rating,listed_in,release_year,day,month,year,kcluster
movie,love off the cuff,pang ho-cheung,"miriam chin wah yeung, shawn yue, paul chun, jiang mengjie, wang xiao chen, siu yam yam, kwok cheung tsang, toby lee, dada chan, hugo ng","china, hong kong",tv-ma,"comedies, dramas, international movies",2017,31,1,2019,4
movie,virsa,pankaj batra,"arya babbar, kanwaljeet singh, gulshan grover, mehreen raheel, aparna sharma, aman dhaliwal, noman ijaz","india, pakistan",tv-14,"dramas, international movies, music & musicals",2010,30,1,2019,4
movie,bhasmasur,nishil sheth,"imran rasheed, mittal chouhan, trimala adhikari, bhushan vikas, ravi goswami, raghav dutt, kumkum chouhan, rohan mobarsa",india,tv-14,"dramas, independent movies, international movies",2017,29,1,2019,4
movie,high society,byun hyuk,"park hae-il, su ae, yoon je-moon, ra mi-ran, lee jin-wook, kim gyu-sun, han ju-yeong, kim hae-gon, nam moon-cheol, jang so-yeon",south korea,tv-ma,"dramas, international movies",2018,29,1,2019,4
movie,up among  the stars,zoe berriatúa,"luis callejo, jorge andreu, macarena gómez, magüi mira, álvaro roig, maría morales, josé luis garcía pérez, kiti mánver, ingrid garcía jonsson, liz lobato",spain,tv-ma,"dramas, international movies, sci-fi & fantasy",2018,29,1,2019,4
movie,habibie & ainun,faozan rizal,"reza rahadian, bunga citra lestari, tio pakusadewo, ratna riantiarno, mike lucock, vitta mariana barrazza, christoffer nelwan","indonesia, singapore",tv-14,"dramas, international movies, romantic movies",2012,28,1,2019,4
movie,nathicharami,mansore,"sruthi hariharan, sanchari vijay, sharanya, balaji manohar, greeshma sridhar, harshil koushik, shaanthala, gopalkrishna deshpande",india,tv-ma,"dramas, independent movies, international movies",2018,28,1,2019,4
movie,rudy habibie,hanung bramantyo,"reza rahadian, chelsea islan, dian nitami, indah permatasari, ernest prakasa, boris bokir, rey bong, cornelio sunny, pandji pragiwaksono, bastian bintang simbolon",indonesia,tv-14,"dramas, international movies",2016,28,1,2019,4
movie,surga yang tak dirindukan,kuntz agus,"fedi nuril, laudya cynthia bella, raline shah, sandrinna michelle, kemal pahlevi, tanta ginting, zaskia adya mecca, landung simatupang, ray sitoresmi, vitta mariana barrazza",indonesia,tv-14,"dramas, faith & spirituality, international movies",2015,28,1,2019,4
movie,surga yang tak dirindukan 2,"hanung bramantyo, meisa felaroze","fedi nuril, raline shah, laudya cynthia bella, reza rahadian, nora danish",indonesia,tv-14,"dramas, faith & spirituality, international movies",2017,28,1,2019,4
tv show,a taiwanese tale of two cities,yeh tien-lun,"tammy chen, james wen, peggy tseng, denny huang",taiwan,tv-ma,"international tv shows, tv dramas",2018,27,1,2019,4
tv show,z nation,"karl schaefer
craig engler","nat zang, russell hodgkinson, michael welch, anastasia baranova, kellita smith, dj qualls, keith allan, pisay pao",united states,tv-ma,"tv action & adventure, tv comedies, tv horror",2018,27,1,2019,4
movie,goyo: the boy general,jerrold tarog,"paulo avelino, carlo aquino, arron villaflor, mon confiado, gwen zamora, jeffrey quizon, alvin anson, empress schuck, perla bautista, benjamin alves",philippines,tv-ma,"dramas, international movies",2018,26,1,2019,4
movie,animas,"laura alvea, josé ortuño","clare durant, iván pellicer, luis bermejo, liz lobato, chacha huang, ángela molina","spain, belgium",tv-ma,"horror movies, international movies",2018,25,1,2019,4
tv show,black earth rising,hugo blick,"michaela coel, john goodman, abena ayivor, noma dumezweni, ronald guttman, danny sapani, harriet walter, tyrone huggins, emmanuel imani, lucian msamati, tamara tunie",united kingdom,tv-ma,"british tv shows, international tv shows, tv dramas",2018,25,1,2019,4
tv show,club of crows,gary alazraki,"luis gerardo méndez, mariana treviño, stephanie cayo, daniel giménez cacho, alosian vivancos, antonio de la vega, ianis guerrero, juan pablo de santiago, joaquín ferreira, said sandoval, andrés pardave, sofía niño de rivera, eileen yañez, gutemberg brito, claudia vega, verónica terán, jesús zavala, gustavo ganem, ricardo polanco, emilio guerrero, luis rábago, guillermo dorantes, richie mestre, sofía sisniega, aldo escalante, juan luis orendain, marcela álvarez",mexico,tv-ma,"international tv shows, spanish-language tv shows, tv comedies",2019,25,1,2019,4
movie,mi obra maestra,gastón duprat,"guillermo francella, luis brandoni, raúl arévalo, andrea frigerio, maría soldi, mónica duprat, mahmoud azim, santiago korovsky, julio marticorena, alejandro paker","argentina, spain",tv-ma,"comedies, international movies",2018,25,1,2019,4
movie,just love,"andy caballero, diego corsini","franco masini, yamila saud, victorio d'alessandro, andrea frigerio, gerardo romano, bautista lena, josefina ramírez, noel schajris, diana hernández, daniela aita",argentina,tv-ma,"dramas, international movies, music & musicals",2018,24,1,2019,4
tv show,innocent,seren yüce,"ali atay, haluk bilginer, nur sürer, okan yalabik, tülin özen, serkan keskin, bartu küçükçaglayan, irem altug, mehmet özgür, merve ates, defne halman, cem zeynel kiliç, esra kizildogan",turkey,tv-ma,"crime tv shows, international tv shows, tv dramas",2017,23,1,2019,4
movie,fyre: the greatest party that never happened,chris smith,fyre: the greatest party that never happened,united states,tv-ma,documentaries,2019,18,1,2019,3
movie,io,jonathan helpert,"margaret qualley, anthony mackie, danny huston",united states,tv-14,"dramas, sci-fi & fantasy",2019,18,1,2019,3
tv show,marvel's the punisher,steve lightfoot,"jon bernthal, ebon moss-bachrach, ben barnes, amber rose revah, jason r. moore, daniel webber, jaime ray newman, michael nathanson, deborah ann woll, paul schulze",united states,tv-ma,"crime tv shows, tv action & adventure, tv thrillers",2019,18,1,2019,3
movie,old lord savanna,andré d'elia,leonardo ribeiro,brazil,tv-14,"documentaries, international movies",2018,18,1,2019,3
movie,patria,matías gueilburt,paco ignacio taibo ii,mexico,tv-ma,"documentaries, international movies",2019,18,1,2019,3
movie,soni,ivan ayr,"geetika vidya ohlyan, saloni batra, mohinder gujral, mohit chauhan, vikas shukla, gauri chakraborty, simrat kaur, dimple kaur",india,tv-ma,"dramas, independent movies, international movies",2018,18,1,2019,3
movie,abducted in plain sight,skye borgman,abducted in plain sight,united states,tv-14,documentaries,2017,15,1,2019,3
movie,"abdullah, the final witness",hashim nadeem khan,"sajid hasan, hameed sheikh, habibullah panezai, imraan abbas, sadia, imran tareen, asal deen, yameen shah",pakistan,tv-14,"dramas, international movies",2016,15,1,2019,3
movie,echcharikkai,sarjun,"sathyaraj, varalakshmi sarathkumar, kishore kumar g., vivek rajgopal, jayakumar, yogi babu, soundar, l. alice",india,tv-14,"international movies, thrillers",2018,15,1,2019,3
movie,pandigai,feroz,"kreshna, anandhi, saravanan, madhusudhanan, black pandi, nitin sathyaa, aruldass, karunas, shanmugha rajan, prinz nithik",india,tv-ma,"action & adventure, dramas, international movies",2017,15,1,2019,3
movie,pari,syed atif ali,"junaid akhtar, azekah daniel, khushi maheen, saleem mairaj, qavi khan, rasheed naz, faiq asim",pakistan,tv-14,"horror movies, international movies",2018,15,1,2019,3
movie,revenger,lee seung-won,"bruce khan, park hee-soon, yoon jin-seo, kim in-kwon, kim na-yeon, park cheol-min, jeon soo-jin, kim jae-hyun, choi je-heon",south korea,tv-ma,"action & adventure, international movies",2018,15,1,2019,3
movie,sebastian maniscalco: stay hungry,rik reinholdtsen,sebastian maniscalco,united states,tv-ma,stand-up comedy,2019,15,1,2019,3
movie,the doll,rocky soraya,"shandy aulia, denny sumargo, sara wijayanto, vitta mariana barrazza, demian aditya, faiza mahnur, hans gunawan, aslam abad, annette edoarda, wenty mamenda",indonesia,tv-ma,"horror movies, international movies",2016,15,1,2019,3
movie,the doll 2,rocky soraya,"luna maya, herjunot ali, sara wijayanto, maria sabta, rydhen afexi, ira ilva sari, shofia shireen, mega carefansa, wati sudiyono, princess martinez",indonesia,tv-ma,"horror movies, international movies",2017,15,1,2019,3
movie,baazaar,gauravv k chawla,"saif ali khan, chitrangada singh, radhika apte, rohan vinod mehra, manish chaudhary, denzil smith, pawan chopra, deepak gheewala, utkarsh mazumdar, danish hussain",india,tv-ma,"dramas, international movies",2018,13,1,2019,3
movie,all of you,dan villegas,"jennylyn mercado, derek ramsay, yayo aguila, kean cipriano, nico antonio, enzo marcos, via antonio, hannah ladesma",philippines,tv-ma,"comedies, dramas, international movies",2017,11,1,2019,3
tv show,friends from college,francesca delbanconicholas stoller,"keegan-michael key, cobie smulders, billy eichner, fred savage, nat faxon, annie parisse, jae suh park",united states,tv-ma,"romantic tv shows, tv comedies",2019,11,1,2019,3
tv show,horrid henry,francesca simon,"lizzie waterworth, joanna ruiz, emma tate, sue elliot nicholls, tamsin heatley, wayne forester, aidan cook, stephanie anne mills, david holt",united kingdom,tv-y7,"british tv shows, kids' tv, tv comedies",2019,11,1,2019,3
movie,remastered: massacre at the stadium,bent-jorgen perlmutt,remastered: massacre at the stadium,united states,tv-ma,"documentaries, music & musicals",2019,11,1,2019,3
movie,solo,hugo stuven,"alain hernández, aura garrido, ben temple",spain,tv-ma,"dramas, independent movies, international movies",2018,11,1,2019,3
movie,the last laugh,greg pritikin,"chevy chase, richard dreyfuss, andie macdowell, kate micucci, chris parnell, george wallace, lewis black",united states,tv-ma,"comedies, dramas",2019,11,1,2019,3
tv show,pocoyo,"david cantolla
luis gallego
guillermo garcia
colman lopez","stephen fry, alex marty","spain, united kingdom",tv-y,"kids' tv, spanish-language tv shows",2017,10,1,2019,3
tv show,when heroes fly,omri givon,"tomer kapon, ninet tayeb, michael aloni, nadav nates, moshe ashkenazi, vanessa chaplot, yael sharoni, gil frank, oded fehr, dan mor",israel,tv-ma,"international tv shows, tv action & adventure, tv dramas",2018,10,1,2019,3
movie,godzilla the planet eater,"kobun shizuno, hiroyuki seshita","mamoru miyano, takahiro sakurai, kana hanazawa, tomokazu sugita, yuki kaji, junichi suwabe, reina ueda, ari ozawa, daisuke ono, kenta miyake, kenyu horiuchi, kazuya nakai, kazuhiro yamaji",japan,tv-pg,"action & adventure, anime features, international movies",2018,9,1,2019,3
movie,next enti?,kunal kohli,"navdeep, larissa bonesi, sarathbabu, tamannaah bhatia, sundeep kishan, poonam kaur",india,tv-14,"comedies, dramas, international movies",2018,9,1,2019,3
movie,komola rocket,noor imran mithu,"tauquir ahmed, mosharraf karim, joyraj, samia said, dominic gomez",bangladesh,tv-14,"dramas, independent movies, international movies",2018,7,1,2019,2
movie,nang nak,nonzee nimibutr,"inthira charoenpura, winai kraibutr",thailand,tv-ma,"horror movies, international movies, romantic movies",1999,5,1,2019,1
movie,and breathe normally,ísold uggadóttir,"kristi´n tho´ra haraldsdo´ttir, babetida sadjo, patrik nökkvi pe´tursson","iceland, sweden, belgium",tv-14,"dramas, independent movies, international movies",2018,4,1,2019,2
movie,lionheart,genevieve nnaji,"genevieve nnaji, nkem owoh, pete edochie, onyeka onwenu, kanayo o. kanayo",nigeria,tv-pg,"comedies, dramas, independent movies",2018,4,1,2019,2
movie,monty python and the holy grail,"terry gilliam, terry jones","graham chapman, john cleese, eric idle, terry gilliam, terry jones, michael palin, connie booth, carol cleveland, neil innes",united kingdom,pg,"action & adventure, classic movies, comedies",1975,2,1,2019,0
movie,back to the 90s,yanyong kuruaungkoul,"dan aaron ramnarong, pimchanok leuwisetpaiboon, chanintorn jitpreeda, chonlakarn puangnoy, achita pramoj na ayudhya, vichuda pindum, kriengsak hrientong, likit sittiphun",thailand,tv-14,"comedies, international movies, music & musicals",2015,1,1,2019,2
movie,merku thodarchi malai,lenin bharathi,"antony, gayathri krishna, abu valayamkulam, anthony vaathiyaar, aarubala, sornam",india,tv-ma,"dramas, independent movies, international movies",2018,1,1,2019,2
movie,moshe kasher: live in oakland,jay chapman,moshe kasher,united states,tv-ma,stand-up comedy,2012,1,1,2019,2
movie,pokémon the movie: i choose you!,kunihiko yuyama,"ikue otani, sarah natochenny, david oliver nelson, mike pollock, kate bristol, suzy myers, rodger parsons",japan,tv-y7,"anime features, children & family movies",2017,1,1,2019,2
movie,puriyatha puthir,ranjit jeyakodi,"vijay sethupathi, gayathrie, mahima nambiar, arjunan, ramesh thilak, ranjith",india,tv-ma,"international movies, thrillers",2017,1,1,2019,2
movie,taramani,ram,"andrea jeremiah, anjali, vasanth ravi, adrian knight jesly, azhagamperumal, lizzie antony, nivas adithan, abhishek d shah",india,tv-ma,"dramas, independent movies, international movies",2017,1,1,2019,2
tv show,tidying up with marie kondo,marie kondo,marie kondo,united states,tv-pg,reality tv,2019,1,1,2019,2
movie,whitney cummings: money shot,john fortenberry,whitney cummings,united states,tv-ma,stand-up comedy,2010,1,1,2019,2
movie,bill hicks: one night stand,john fortenberry,bill hicks,united kingdom,tv-ma,stand-up comedy,1991,31,12,2018,0
movie,bill hicks: relentless,chris bould,bill hicks,united kingdom,tv-ma,stand-up comedy,1992,31,12,2018,0
movie,bill hicks: revelations,chris bould,bill hicks,united kingdom,tv-ma,stand-up comedy,1993,31,12,2018,4
movie,bill hicks: sane man,"kevin booth, david johndrow",bill hicks,united states,tv-ma,stand-up comedy,1989,31,12,2018,0
movie,mexicanos de bronce,julio fernández talamantes,mexicanos de bronce,mexico,tv-ma,"documentaries, international movies, music & musicals",2016,31,12,2018,4
movie,sam kinison: breaking the rules,walter c. miller,sam kinison,united states,tv-ma,stand-up comedy,1987,31,12,2018,0
movie,sam kinison: family entertainment hour,walter c. miller,sam kinison,united states,tv-ma,stand-up comedy,1991,31,12,2018,0
movie,sam kinison: live in vegas,walter c. miller,sam kinison,united states,tv-ma,stand-up comedy,1991,31,12,2018,0
movie,the seven deadly sins the movie: prisoners of the sky,noriyuki abe,"yuki kaji, sora amamiya, misaki kuno, aoi yuki, tatsuhisa suzuki, jun fukuyama, yuhei takagi, maaya sakamoto, tomokazu sugita, tsubasa yonaga, haruka tomatsu, reiko suzuki, akio otsuka, toshiyuki morikawa, yoko hikasa, toru sakurai, masuo amada, takaya kuroda, silk road",japan,tv-14,"action & adventure, anime features, international movies",2018,31,12,2018,4
movie,tim allen: men are pigs,ellen brown,tim allen,united states,tv-ma,stand-up comedy,1990,31,12,2018,0
movie,tim minchin and the heritage orchestra live,matt askem,"tim minchin, jules buckley",united kingdom,tv-ma,"music & musicals, stand-up comedy",2011,31,12,2018,4
movie,tim minchin: so f**king rock,matt askem,tim minchin,united kingdom,tv-ma,"music & musicals, stand-up comedy",2008,31,12,2018,4
